Position,Artist,Song Title,Year,JSON file,Split Names,Song Language,Spotify ID,Spotify Artist,Spotify Song,Spotify Music Genre,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
51,Switchfoot,Meant to Live,2004,5030.json,Switchfoot,en,2md2i5QvelRFnafpnd6LOg,Switchfoot,Meant to Live,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'neo mellow', 'pop rock', 'worship']",0.397,201373.0,0.903,2md2i5QvelRFnafpnd6LOg,1.6e-06,2.0,0.362,-4.577,1.0,0.0457,151.551,4.0,https://api.spotify.com/v1/tracks/2md2i5QvelRFnafpnd6LOg,audio_features,spotify:track:2md2i5QvelRFnafpnd6LOg,0.556
53,Ruben Studdard,Sorry 2004,2004,5032.json,Ruben Studdard,en,2u34ZVPVlr7hfN7vDr1512,Ruben Studdard,Sorry 2004,"['contemporary r&b', 'gospel r&b', 'neo soul', 'r&b', 'urban contemporary']",0.721,261867.0,0.472,2u34ZVPVlr7hfN7vDr1512,0.0,9.0,0.332,-7.574,1.0,0.0619,129.964,4.0,https://api.spotify.com/v1/tracks/2u34ZVPVlr7hfN7vDr1512,audio_features,spotify:track:2u34ZVPVlr7hfN7vDr1512,0.462
54,Avril Lavigne,My Happy Ending,2004,5033.json,Avril Lavigne,en,6sqNctd7MlJoKDOxPVCAvU,Avril Lavigne,My Happy Ending,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",0.414,242413.0,0.936,6sqNctd7MlJoKDOxPVCAvU,0.0,2.0,0.369,-2.407,1.0,0.0758,170.229,4.0,https://api.spotify.com/v1/tracks/6sqNctd7MlJoKDOxPVCAvU,audio_features,spotify:track:6sqNctd7MlJoKDOxPVCAvU,0.74
55,Lloyd Banks,On Fire,2004,5034.json,Lloyd Banks,en,0B2ZuTLZnWQ6gz8RlNwBu1,Lloyd Banks,On Fire,"['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'trap']",0.759,187280.0,0.825,0B2ZuTLZnWQ6gz8RlNwBu1,0.00057,8.0,0.24,-4.289,1.0,0.22,94.857,4.0,https://api.spotify.com/v1/tracks/0B2ZuTLZnWQ6gz8RlNwBu1,audio_features,spotify:track:0B2ZuTLZnWQ6gz8RlNwBu1,0.429
56,OutKast,Roses,2004,5035.json,OutKast,en,6bUNEbXT7HovLW6BgPCBsb,Outkast,Roses,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']",0.751,369573.0,0.708,6bUNEbXT7HovLW6BgPCBsb,1.85e-05,0.0,0.107,-5.653,1.0,0.0545,108.97,4.0,https://api.spotify.com/v1/tracks/6bUNEbXT7HovLW6BgPCBsb,audio_features,spotify:track:6bUNEbXT7HovLW6BgPCBsb,0.509
58,Destiny's Child,Lose My Breath,2004,5037.json,Destiny's Child,en,4dvQg9sD8k9y4qiEURuj8v,Destiny's Child,Lose My Breath,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",0.814,242013.0,0.899,4dvQg9sD8k9y4qiEURuj8v,0.219,1.0,0.0979,-5.958,1.0,0.0637,119.011,4.0,https://api.spotify.com/v1/tracks/4dvQg9sD8k9y4qiEURuj8v,audio_features,spotify:track:4dvQg9sD8k9y4qiEURuj8v,0.545
58,Destiny's Child,Lose My Breath,2004,5037.json,Destiny's Child,en,4dvQg9sD8k9y4qiEURuj8v,Destiny's Child,Lose My Breath,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",0.814,242013.0,0.899,4dvQg9sD8k9y4qiEURuj8v,0.219,1.0,0.0979,-5.958,1.0,0.0637,119.011,4.0,https://api.spotify.com/v1/tracks/4dvQg9sD8k9y4qiEURuj8v,audio_features,spotify:track:4dvQg9sD8k9y4qiEURuj8v,0.545
86,Destiny's Child,Lose My Breath,2005,5165.json,Destiny's Child,en,4dvQg9sD8k9y4qiEURuj8v,Destiny's Child,Lose My Breath,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",0.814,242013.0,0.899,4dvQg9sD8k9y4qiEURuj8v,0.219,1.0,0.0979,-5.958,1.0,0.0637,119.011,4.0,https://api.spotify.com/v1/tracks/4dvQg9sD8k9y4qiEURuj8v,audio_features,spotify:track:4dvQg9sD8k9y4qiEURuj8v,0.545
86,Destiny's Child,Lose My Breath,2005,5165.json,Destiny's Child,en,4dvQg9sD8k9y4qiEURuj8v,Destiny's Child,Lose My Breath,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",0.814,242013.0,0.899,4dvQg9sD8k9y4qiEURuj8v,0.219,1.0,0.0979,-5.958,1.0,0.0637,119.011,4.0,https://api.spotify.com/v1/tracks/4dvQg9sD8k9y4qiEURuj8v,audio_features,spotify:track:4dvQg9sD8k9y4qiEURuj8v,0.545
61,Kanye West,Through the Wire,2004,5040.json,Kanye West,en,4mmkhcEm1Ljy1U9nwtsxUo,Kanye West,Through The Wire,"['chicago rap', 'rap']",0.571,221227.0,0.739,4mmkhcEm1Ljy1U9nwtsxUo,5.21e-06,7.0,0.158,-6.11,1.0,0.247,83.089,4.0,https://api.spotify.com/v1/tracks/4mmkhcEm1Ljy1U9nwtsxUo,audio_features,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,0.66
64,Avant,Read your Mind,2004,5043.json,Avant,en,6cR1U61DMpYbS2TtNTlSvo,Avant,Read Your Mind,"['contemporary r&b', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",0.755,263507.0,0.381,6cR1U61DMpYbS2TtNTlSvo,5.13e-06,8.0,0.0974,-6.696,0.0,0.0711,73.108,4.0,https://api.spotify.com/v1/tracks/6cR1U61DMpYbS2TtNTlSvo,audio_features,spotify:track:6cR1U61DMpYbS2TtNTlSvo,0.695
65,Lil' Flip,Game Over (Flip),2004,5044.json,Lil' Flip,en,79lmvU7Qmc8QpXilbSk37z,Lil' Flip,Game Over,"['crunk', 'dirty south rap', 'gangster rap', 'houston rap', 'pop rap', 'southern hip hop', 'trap']",0.813,232467.0,0.59,79lmvU7Qmc8QpXilbSk37z,5.07e-05,8.0,0.0809,-8.998,1.0,0.378,159.961,4.0,https://api.spotify.com/v1/tracks/79lmvU7Qmc8QpXilbSk37z,audio_features,spotify:track:79lmvU7Qmc8QpXilbSk37z,0.602
66,Finger Eleven,One Thing,2004,5045.json,Finger Eleven,en,2BepFzUWfczDk68DXj10w3,Finger Eleven,One Thing,"['alternative metal', 'canadian rock', 'funk metal', 'nu metal', 'post-grunge', 'rap rock']",0.588,279573.0,0.555,2BepFzUWfczDk68DXj10w3,0.0,1.0,0.0806,-9.401,1.0,0.0334,151.991,4.0,https://api.spotify.com/v1/tracks/2BepFzUWfczDk68DXj10w3,audio_features,spotify:track:2BepFzUWfczDk68DXj10w3,0.445
67,LL Cool J,Headsprung,2004,5046.json,LL Cool J,en,1GIN41bLhiKeEPeC2vXH8i,LL Cool J,Headsprung,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop', 'urban contemporary']",0.718,267320.0,0.786,1GIN41bLhiKeEPeC2vXH8i,2.5e-05,0.0,0.0745,-5.76,1.0,0.0284,99.916,4.0,https://api.spotify.com/v1/tracks/1GIN41bLhiKeEPeC2vXH8i,audio_features,spotify:track:1GIN41bLhiKeEPeC2vXH8i,0.465
71,Snoop Dogg feat. Pharrell,Drop it Like it's Hot,2004,5050.json,Snoop Dogg,en,2NBQmPrOEEjA8VbeWOQGxO,Snoop Dogg,Drop It Like It's Hot,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0.888,266067.0,0.632,2NBQmPrOEEjA8VbeWOQGxO,0.0,1.0,0.101,-3.872,1.0,0.219,91.979,4.0,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,audio_features,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,0.662
71,Snoop Dogg feat. Pharrell,Drop it Like it's Hot,2004,5050.json,Snoop Dogg,en,2NBQmPrOEEjA8VbeWOQGxO,Snoop Dogg,Drop It Like It's Hot,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0.888,266067.0,0.632,2NBQmPrOEEjA8VbeWOQGxO,0.0,1.0,0.101,-3.872,1.0,0.219,91.979,4.0,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,audio_features,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,0.662
23,Snoop Dogg feat. Pharrell,Drop It Like It's Hot,2005,5102.json,Snoop Dogg,en,2NBQmPrOEEjA8VbeWOQGxO,Snoop Dogg,Drop It Like It's Hot,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0.888,266067.0,0.632,2NBQmPrOEEjA8VbeWOQGxO,0.0,1.0,0.101,-3.872,1.0,0.219,91.979,4.0,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,audio_features,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,0.662
23,Snoop Dogg feat. Pharrell,Drop It Like It's Hot,2005,5102.json,Snoop Dogg,en,2NBQmPrOEEjA8VbeWOQGxO,Snoop Dogg,Drop It Like It's Hot,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0.888,266067.0,0.632,2NBQmPrOEEjA8VbeWOQGxO,0.0,1.0,0.101,-3.872,1.0,0.219,91.979,4.0,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,audio_features,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,0.662
72,Monica,U Should've Known Better,2004,5051.json,Monica,en,0EQuu6hyNACWI7LT7N5pRv,Monica,U Should've Known Better,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",0.753,257787.0,0.516,0EQuu6hyNACWI7LT7N5pRv,0.0,6.0,0.275,-5.164,1.0,0.0308,122.019,4.0,https://api.spotify.com/v1/tracks/0EQuu6hyNACWI7LT7N5pRv,audio_features,spotify:track:0EQuu6hyNACWI7LT7N5pRv,0.826
73,Ryan Cabrera,On the Way Down,2004,5052.json,Ryan Cabrera,en,1GwVi2ceNb8dMFA3DZGnnY,Ryan Cabrera,On the Way Down,"['neo mellow', 'pop rock', 'post-teen pop']",0.5,212045.0,0.845,1GwVi2ceNb8dMFA3DZGnnY,0.0,1.0,0.106,-5.015,1.0,0.0369,95.199,4.0,https://api.spotify.com/v1/tracks/1GwVi2ceNb8dMFA3DZGnnY,audio_features,spotify:track:1GwVi2ceNb8dMFA3DZGnnY,0.539
74,Kelly Clarkson,Breakaway,2004,5053.json,Kelly Clarkson,en,61Qhe2mHSLhUE04QeK4lkD,Kelly Clarkson,Breakaway,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']",0.446,237000.0,0.701,61Qhe2mHSLhUE04QeK4lkD,8.89e-06,9.0,0.0931,-4.179,0.0,0.0295,159.958,3.0,https://api.spotify.com/v1/tracks/61Qhe2mHSLhUE04QeK4lkD,audio_features,spotify:track:61Qhe2mHSLhUE04QeK4lkD,0.394
74,Kelly Clarkson,Breakaway,2004,5053.json,Kelly Clarkson,en,61Qhe2mHSLhUE04QeK4lkD,Kelly Clarkson,Breakaway,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']",0.446,237000.0,0.701,61Qhe2mHSLhUE04QeK4lkD,8.89e-06,9.0,0.0931,-4.179,0.0,0.0295,159.958,3.0,https://api.spotify.com/v1/tracks/61Qhe2mHSLhUE04QeK4lkD,audio_features,spotify:track:61Qhe2mHSLhUE04QeK4lkD,0.394
27,Kelly Clarkson,Breakaway,2005,5106.json,Kelly Clarkson,en,61Qhe2mHSLhUE04QeK4lkD,Kelly Clarkson,Breakaway,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']",0.446,237000.0,0.701,61Qhe2mHSLhUE04QeK4lkD,8.89e-06,9.0,0.0931,-4.179,0.0,0.0295,159.958,3.0,https://api.spotify.com/v1/tracks/61Qhe2mHSLhUE04QeK4lkD,audio_features,spotify:track:61Qhe2mHSLhUE04QeK4lkD,0.394
27,Kelly Clarkson,Breakaway,2005,5106.json,Kelly Clarkson,en,61Qhe2mHSLhUE04QeK4lkD,Kelly Clarkson,Breakaway,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']",0.446,237000.0,0.701,61Qhe2mHSLhUE04QeK4lkD,8.89e-06,9.0,0.0931,-4.179,0.0,0.0295,159.958,3.0,https://api.spotify.com/v1/tracks/61Qhe2mHSLhUE04QeK4lkD,audio_features,spotify:track:61Qhe2mHSLhUE04QeK4lkD,0.394
76,Jet,Are You Gonna Be My Girl,2004,5055.json,Jet,en,305WCRhhS10XUcH6AEwZk6,Jet,Are You Gonna Be My Girl,"['alternative rock', 'modern rock', 'rock']",0.613,213800.0,0.953,305WCRhhS10XUcH6AEwZk6,0.000582,2.0,0.152,-3.435,1.0,0.0855,105.046,4.0,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,audio_features,spotify:track:305WCRhhS10XUcH6AEwZk6,0.537
77,Five For Fighting,100 Years,2004,5056.json,Five For Fighting,en,2lFlveK1y13WWp3vnQtrr3,Five For Fighting,100 Years,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",0.643,244600.0,0.569,2lFlveK1y13WWp3vnQtrr3,2.17e-05,7.0,0.178,-7.459,1.0,0.0276,120.507,4.0,https://api.spotify.com/v1/tracks/2lFlveK1y13WWp3vnQtrr3,audio_features,spotify:track:2lFlveK1y13WWp3vnQtrr3,0.275
79,Linkin Park,Breaking the Habit,2004,5058.json,Linkin Park,en,6n8TMVyFKoUmDc4apxceRD,Linkin Park,Breaking the Habit,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0.579,196907.0,0.849,6n8TMVyFKoUmDc4apxceRD,0.0,4.0,0.0909,-5.218,0.0,0.0303,100.021,4.0,https://api.spotify.com/v1/tracks/6n8TMVyFKoUmDc4apxceRD,audio_features,spotify:track:6n8TMVyFKoUmDc4apxceRD,0.581
81,Tim McGraw,Live Like You Were Dying,2004,5060.json,Tim McGraw,en,7B1QliUMZv7gSTUGAfMRRD,Tim McGraw,Live Like You Were Dying,"['contemporary country', 'country', 'country road']",0.416,300333.0,0.546,7B1QliUMZv7gSTUGAfMRRD,0.0,7.0,0.0845,-7.728,1.0,0.0297,159.929,4.0,https://api.spotify.com/v1/tracks/7B1QliUMZv7gSTUGAfMRRD,audio_features,spotify:track:7B1QliUMZv7gSTUGAfMRRD,0.418
82,Alan Jackson,Remember When,2004,5061.json,Alan Jackson,en,1nCSr7oGeUv7sUEoYuAJFF,Alan Jackson,Remember When,"['contemporary country', 'country', 'country road']",0.558,271280.0,0.314,1nCSr7oGeUv7sUEoYuAJFF,0.000319,2.0,0.193,-10.623,1.0,0.0295,125.59,4.0,https://api.spotify.com/v1/tracks/1nCSr7oGeUv7sUEoYuAJFF,audio_features,spotify:track:1nCSr7oGeUv7sUEoYuAJFF,0.267
83,Britney Spears,Everytime,2004,5062.json,Britney Spears,en,0dRhSF9LV0HR8Jwd3MMMKJ,Britney Spears,Everytime,"['dance pop', 'pop', 'post-teen pop']",0.398,230307.0,0.284,0dRhSF9LV0HR8Jwd3MMMKJ,8.57e-05,3.0,0.116,-12.852,1.0,0.0337,109.599,4.0,https://api.spotify.com/v1/tracks/0dRhSF9LV0HR8Jwd3MMMKJ,audio_features,spotify:track:0dRhSF9LV0HR8Jwd3MMMKJ,0.114
84,Lloyd feat. Ashanti,Southside,2004,5063.json,Lloyd,en,7lurcq2Yw96B1K0KOJAHxg,Lloyd,Southside,"['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",0.688,277840.0,0.404,7lurcq2Yw96B1K0KOJAHxg,0.0,9.0,0.0813,-9.481,0.0,0.0818,75.007,3.0,https://api.spotify.com/v1/tracks/7lurcq2Yw96B1K0KOJAHxg,audio_features,spotify:track:7lurcq2Yw96B1K0KOJAHxg,0.448
88,Black Eyed Peas,Let's Get It Started,2004,5067.json,Black Eyed Peas,en,3qK8x4GZcIkzTz9JEqvIF5,Black Eyed Peas,Let's Get It Started - Spike Mix,"['dance pop', 'pop', 'pop rap']",0.785,217213.0,0.794,3qK8x4GZcIkzTz9JEqvIF5,0.0,2.0,0.196,-2.197,1.0,0.113,105.0,4.0,https://api.spotify.com/v1/tracks/3qK8x4GZcIkzTz9JEqvIF5,audio_features,spotify:track:3qK8x4GZcIkzTz9JEqvIF5,0.783
89,Kenny Chesney and Uncle Kracker,When the Sun Goes Down,2004,5068.json,Kenny Chesney,en,5vLonpxn4VN0A8GtQOBSG0,Kenny Chesney,When the Sun Goes Down,"['contemporary country', 'country', 'country road']",0.798,290560.0,0.741,5vLonpxn4VN0A8GtQOBSG0,3e-06,9.0,0.252,-6.802,1.0,0.0284,104.945,4.0,https://api.spotify.com/v1/tracks/5vLonpxn4VN0A8GtQOBSG0,audio_features,spotify:track:5vLonpxn4VN0A8GtQOBSG0,0.708
90,Toby Keith,American Soldier,2004,5069.json,Toby Keith,en,0oVWPlnK5eAqnJCVB0FvpP,Toby Keith,American Soldier,"['contemporary country', 'country', 'country road', 'oklahoma country']",0.565,263333.0,0.541,0oVWPlnK5eAqnJCVB0FvpP,3.45e-06,9.0,0.0582,-8.426,1.0,0.0376,82.006,4.0,https://api.spotify.com/v1/tracks/0oVWPlnK5eAqnJCVB0FvpP,audio_features,spotify:track:0oVWPlnK5eAqnJCVB0FvpP,0.226
93,Keith Urban,You'll Think of Me,2004,5072.json,Keith Urban,en,68Iw932AjRCDEPLIzpmOtF,Keith Urban,You’ll Think Of Me,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",0.581,293600.0,0.49,68Iw932AjRCDEPLIzpmOtF,7.51e-06,2.0,0.101,-10.657,1.0,0.0355,82.881,4.0,https://api.spotify.com/v1/tracks/68Iw932AjRCDEPLIzpmOtF,audio_features,spotify:track:68Iw932AjRCDEPLIzpmOtF,0.454
95,Black Eyed Peas,Hey Mama,2004,5074.json,Black Eyed Peas,en,6W3c6pmDgT04I0Nk87JFyK,Black Eyed Peas,Hey Mama,"['dance pop', 'pop', 'pop rap']",0.865,214893.0,0.877,6W3c6pmDgT04I0Nk87JFyK,1.21e-06,11.0,0.597,-6.339,0.0,0.239,100.177,4.0,https://api.spotify.com/v1/tracks/6W3c6pmDgT04I0Nk87JFyK,audio_features,spotify:track:6W3c6pmDgT04I0Nk87JFyK,0.942
96,Nelly feat. Tim McGraw,Over and Over,2004,5075.json,Nelly,en,2b8QQqf8Vwb7bfz22ja8Fk,Nelly,Over And Over,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",0.644,253933.0,0.517,2b8QQqf8Vwb7bfz22ja8Fk,1.37e-06,7.0,0.158,-10.02,1.0,0.0803,169.799,4.0,https://api.spotify.com/v1/tracks/2b8QQqf8Vwb7bfz22ja8Fk,audio_features,spotify:track:2b8QQqf8Vwb7bfz22ja8Fk,0.464
96,Nelly feat. Tim McGraw,Over and Over,2004,5075.json,Nelly,en,2b8QQqf8Vwb7bfz22ja8Fk,Nelly,Over And Over,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",0.644,253933.0,0.517,2b8QQqf8Vwb7bfz22ja8Fk,1.37e-06,7.0,0.158,-10.02,1.0,0.0803,169.799,4.0,https://api.spotify.com/v1/tracks/2b8QQqf8Vwb7bfz22ja8Fk,audio_features,spotify:track:2b8QQqf8Vwb7bfz22ja8Fk,0.464
48,Nelly feat. Tim McGraw,Over And Over,2005,5127.json,Nelly,en,2b8QQqf8Vwb7bfz22ja8Fk,Nelly,Over And Over,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",0.644,253933.0,0.517,2b8QQqf8Vwb7bfz22ja8Fk,1.37e-06,7.0,0.158,-10.02,1.0,0.0803,169.799,4.0,https://api.spotify.com/v1/tracks/2b8QQqf8Vwb7bfz22ja8Fk,audio_features,spotify:track:2b8QQqf8Vwb7bfz22ja8Fk,0.464
48,Nelly feat. Tim McGraw,Over And Over,2005,5127.json,Nelly,en,2b8QQqf8Vwb7bfz22ja8Fk,Nelly,Over And Over,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",0.644,253933.0,0.517,2b8QQqf8Vwb7bfz22ja8Fk,1.37e-06,7.0,0.158,-10.02,1.0,0.0803,169.799,4.0,https://api.spotify.com/v1/tracks/2b8QQqf8Vwb7bfz22ja8Fk,audio_features,spotify:track:2b8QQqf8Vwb7bfz22ja8Fk,0.464
97,Gretchen Wilson,Redneck Woman,2004,5076.json,Gretchen Wilson,en,26bL4gSULWDgdIMX0pRFrG,Gretchen Wilson,Redneck Woman,"['contemporary country', 'country', 'country dawn', 'country road']",0.499,221333.0,0.825,26bL4gSULWDgdIMX0pRFrG,0.0,6.0,0.306,-5.146,1.0,0.177,185.069,4.0,https://api.spotify.com/v1/tracks/26bL4gSULWDgdIMX0pRFrG,audio_features,spotify:track:26bL4gSULWDgdIMX0pRFrG,0.753
98,Eminem,Just Lose It,2004,5077.json,Eminem,en,0qcjuYtMWhBjXg0Xwt5SzS,Eminem,Just Lose It,"['detroit hip hop', 'hip hop', 'rap']",0.94,248680.0,0.633,0qcjuYtMWhBjXg0Xwt5SzS,4.04e-05,8.0,0.281,-3.56,1.0,0.0467,121.003,4.0,https://api.spotify.com/v1/tracks/0qcjuYtMWhBjXg0Xwt5SzS,audio_features,spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,0.962
99,John Michael Montgomery,Letters from Home,2004,5078.json,John Michael Montgomery,en,15cGdiAHmezm0P04jVAjMo,John Michael Montgomery,Letters from Home,"['contemporary country', 'country', 'country road', 'country rock']",0.644,267533.0,0.626,15cGdiAHmezm0P04jVAjMo,5.78e-06,0.0,0.155,-7.243,1.0,0.0258,128.029,4.0,https://api.spotify.com/v1/tracks/15cGdiAHmezm0P04jVAjMo,audio_features,spotify:track:15cGdiAHmezm0P04jVAjMo,0.388
100,Kenny Chesney,I Go Back,2004,5079.json,Kenny Chesney,en,57I7CUbXo4XlWuTVB8pXW6,Kenny Chesney,I Go Back,"['contemporary country', 'country', 'country road']",0.532,243667.0,0.842,57I7CUbXo4XlWuTVB8pXW6,0.0,5.0,0.217,-5.754,1.0,0.0503,90.187,4.0,https://api.spotify.com/v1/tracks/57I7CUbXo4XlWuTVB8pXW6,audio_features,spotify:track:57I7CUbXo4XlWuTVB8pXW6,0.67
1,Mariah Carey,We Belong Together,2005,5080.json,Mariah Carey,en,3LmvfNUQtglbTrydsdIqFU,Mariah Carey,We Belong Together,"['dance pop', 'pop', 'urban contemporary']",0.837,201400.0,0.462,3LmvfNUQtglbTrydsdIqFU,0.0,0.0,0.09,-7.89,1.0,0.0601,139.986,4.0,https://api.spotify.com/v1/tracks/3LmvfNUQtglbTrydsdIqFU,audio_features,spotify:track:3LmvfNUQtglbTrydsdIqFU,0.762
2,Gwen Stefani,Hollaback Girl,2005,5081.json,Gwen Stefani,en,0LzrhCZFXW94Y8nwtTuRlw,Gwen Stefani,Hollaback Girl,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",0.926,199853.0,0.916,0LzrhCZFXW94Y8nwtTuRlw,6.17e-06,10.0,0.0234,-2.221,0.0,0.0929,110.007,4.0,https://api.spotify.com/v1/tracks/0LzrhCZFXW94Y8nwtTuRlw,audio_features,spotify:track:0LzrhCZFXW94Y8nwtTuRlw,0.904
3,Mario,Let Me Love You,2005,5082.json,Mario,en,3ibKnFDaa3GhpPGlOUj7ff,Mario,Let Me Love You,"['contemporary r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'r&b', 'urban contemporary']",0.656,256733.0,0.578,3ibKnFDaa3GhpPGlOUj7ff,0.0,7.0,0.118,-8.97,0.0,0.0922,94.514,4.0,https://api.spotify.com/v1/tracks/3ibKnFDaa3GhpPGlOUj7ff,audio_features,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,0.556
4,Kelly Clarkson,Since U Been Gone,2005,5083.json,Kelly Clarkson,en,3xrn9i8zhNZsTtcoWgQEAd,Kelly Clarkson,Since U Been Gone,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'urban contemporary']",0.662,188960.0,0.741,3xrn9i8zhNZsTtcoWgQEAd,0.0303,0.0,0.114,-5.406,1.0,0.0334,131.0,4.0,https://api.spotify.com/v1/tracks/3xrn9i8zhNZsTtcoWgQEAd,audio_features,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,0.404
5,Ciara feat. Missy Elliott,"1, 2 Step",2005,5084.json,Ciara,en,7uKcScNXuO3MWw6LowBjW1,Ciara,"One, Two Step (feat. Missy Elliott)","['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.944,203787.0,0.511,7uKcScNXuO3MWw6LowBjW1,0.00107,5.0,0.0379,-10.96,0.0,0.161,113.046,4.0,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1,audio_features,spotify:track:7uKcScNXuO3MWw6LowBjW1,0.842
6,Kanye West feat. Jamie Foxx,Gold Digger,2005,5085.json,Kanye West,en,1PS1QMdUqOal0ai3Gt7sDQ,Kanye West,Gold Digger,"['chicago rap', 'rap']",0.629,207627.0,0.696,1PS1QMdUqOal0ai3Gt7sDQ,0.0,1.0,0.0554,-5.572,0.0,0.348,93.034,4.0,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.623
6,Kanye West feat. Jamie Foxx,Gold Digger,2005,5085.json,Kanye West,en,1PS1QMdUqOal0ai3Gt7sDQ,Kanye West,Gold Digger,"['chicago rap', 'rap']",0.629,207627.0,0.696,1PS1QMdUqOal0ai3Gt7sDQ,0.0,1.0,0.0554,-5.572,0.0,0.348,93.034,4.0,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.623
34,Kanye West feat. Jamie Foxx,Gold Digger,2006,5213.json,Kanye West,en,1PS1QMdUqOal0ai3Gt7sDQ,Kanye West,Gold Digger,"['chicago rap', 'rap']",0.629,207627.0,0.696,1PS1QMdUqOal0ai3Gt7sDQ,0.0,1.0,0.0554,-5.572,0.0,0.348,93.034,4.0,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.623
34,Kanye West feat. Jamie Foxx,Gold Digger,2006,5213.json,Kanye West,en,1PS1QMdUqOal0ai3Gt7sDQ,Kanye West,Gold Digger,"['chicago rap', 'rap']",0.629,207627.0,0.696,1PS1QMdUqOal0ai3Gt7sDQ,0.0,1.0,0.0554,-5.572,0.0,0.348,93.034,4.0,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.623
